214858;12285~736210;*
64875;12285~736210;*
675421;12285~736210;*
207342;12285~736210;*
64830;12285~736210;*
220066;12285~736210;*
82521;12285~736210;*
176711;12285~736210;*
217421;12285~736210;*
196943;12285~736210;*
481987;12285~736210;*
184506;12285~736210;*
158420;12285~736210;*
256000;12285~736210;*
183892;12285~736210;*
42734;12285~736210;*
181773;12285~736210;*
184945;12285~736210;*
107248;12285~736210;*
215382;12285~736210;*
758700;736210~1484705;*
166606;12285~736210;*
192060;12285~736210;*
205708;12285~736210;*
67450;12285~736210;*
242077;12285~736210;*
129573;12285~736210;*
181132;12285~736210;*
212302;12285~736210;*
83411;12285~736210;*
148751;12285~736210;*
317681;12285~736210;*
103986;12285~736210;*
30602;12285~736210;*
172893;12285~736210;*
211804;12285~736210;*
312055;12285~736210;*
65390;12285~736210;*
200500;12285~736210;*
241962;12285~736210;*
78530;12285~736210;*
189950;12285~736210;*
111387;12285~736210;*
343059;12285~736210;*
302465;12285~736210;*
156843;12285~736210;*
79728;12285~736210;*
55284;12285~736210;*
509364;12285~736210;*
117927;12285~736210;*
137651;12285~736210;*
131060;12285~736210;*
346963;12285~736210;*
183611;12285~736210;*
134737;12285~736210;*
36503;12285~736210;*
250121;12285~736210;*
330535;12285~736210;*
387776;12285~736210;*
41474;12285~736210;*
318972;12285~736210;*
86143;12285~736210;*
181139;12285~736210;*
326232;12285~736210;*
153976;12285~736210;*
59469;12285~736210;*
127139;12285~736210;*
136343;12285~736210;*
350624;12285~736210;*
177351;12285~736210;*
166149;12285~736210;*
121523;12285~736210;*
267396;12285~736210;*
83045;12285~736210;*
160449;12285~736210;*
124137;12285~736210;*
287681;12285~736210;*
154194;12285~736210;*
295127;12285~736210;*
240521;12285~736210;*
244087;12285~736210;*
356250;12285~736210;*
44308;12285~736210;*
210527;12285~736210;*
151763;12285~736210;*
267581;12285~736210;*
100188;12285~736210;*
171091;12285~736210;*
355645;12285~736210;*
137678;12285~736210;*
70894;12285~736210;*
171306;12285~736210;*
100997;12285~736210;*
63921;12285~736210;*
32897;12285~736210;*
251854;12285~736210;*
345121;12285~736210;*
86220;12285~736210;*
172845;12285~736210;*
171398;12285~736210;*
174391;12285~736210;*
207058;12285~736210;*
291251;12285~736210;*
224377;12285~736210;*
105813;12285~736210;*
180916;12285~736210;*
122749;12285~736210;*
31069;12285~736210;*
284343;12285~736210;*
319371;12285~736210;*
174224;12285~736210;*
183958;12285~736210;*
127772;12285~736210;*
80651;12285~736210;*
62793;12285~736210;*
191712;12285~736210;*
237532;12285~736210;*
20179;12285~736210;*
311376;12285~736210;*
432565;12285~736210;*
125190;12285~736210;*
342946;12285~736210;*
219835;12285~736210;*
123429;12285~736210;*
69209;12285~736210;*
66356;12285~736210;*
195897;12285~736210;*
153132;12285~736210;*
230875;12285~736210;*
92298;12285~736210;*
185145;12285~736210;*
297296;12285~736210;*
164849;12285~736210;*
145214;12285~736210;*
242341;12285~736210;*
240542;12285~736210;*
104772;12285~736210;*
152802;12285~736210;*
181666;12285~736210;*
415520;12285~736210;*
258761;12285~736210;*
88842;12285~736210;*
356717;12285~736210;*
158438;12285~736210;*
206206;12285~736210;*
51816;12285~736210;*
161745;12285~736210;*
162947;12285~736210;*
163027;12285~736210;*
146788;12285~736210;*
73309;12285~736210;*
143867;12285~736210;*
104216;12285~736210;*
345705;12285~736210;*
133770;12285~736210;*
209392;12285~736210;*
262345;12285~736210;*
277545;12285~736210;*
174525;12285~736210;*
490332;12285~736210;*
211570;12285~736210;*
374918;12285~736210;*
106728;12285~736210;*
173649;12285~736210;*
174597;12285~736210;*
233533;12285~736210;*
133169;12285~736210;*
198824;12285~736210;*
188696;12285~736210;*
90692;12285~736210;*
271933;12285~736210;*
102359;12285~736210;*
213668;12285~736210;*
294789;12285~736210;*
157599;12285~736210;*
134935;12285~736210;*
466224;12285~736210;*
111985;12285~736210;*
264627;12285~736210;*
213427;12285~736210;*
279015;12285~736210;*
165937;12285~736210;*
188343;12285~736210;*
158609;12285~736210;*
193036;12285~736210;*
198632;12285~736210;*
175912;12285~736210;*
192773;12285~736210;*
101387;12285~736210;*
60783;12285~736210;*
183224;12285~736210;*
100776;12285~736210;*
57600;12285~736210;*
174063;12285~736210;*
306495;12285~736210;*
249741;12285~736210;*
93021;12285~736210;*
49626;12285~736210;*
63062;12285~736210;*
320835;12285~736210;*
123727;12285~736210;*
110517;12285~736210;*
149670;12285~736210;*
172425;12285~736210;*
216116;12285~736210;*
174209;12285~736210;*
175083;12285~736210;*
129059;12285~736210;*
181317;12285~736210;*
166851;12285~736210;*
29616;12285~736210;*
105582;12285~736210;*
124993;12285~736210;*
148509;12285~736210;*
230246;12285~736210;*
117881;12285~736210;*
203408;12285~736210;*
446219;12285~736210;*
207946;12285~736210;*
45537;12285~736210;*
153799;12285~736210;*
203776;12285~736210;*
168071;12285~736210;*
348430;12285~736210;*
103407;12285~736210;*
152046;12285~736210;*
153205;12285~736210;*
326104;12285~736210;*
238162;12285~736210;*
221336;12285~736210;*
180656;12285~736210;*
145329;12285~736210;*
315776;12285~736210;*
150516;12285~736210;*
325802;12285~736210;*
133985;12285~736210;*
269329;12285~736210;*
183203;12285~736210;*
76127;12285~736210;*
195891;12285~736210;*
162137;12285~736210;*
37672;12285~736210;*
80616;12285~736210;*
209276;12285~736210;*
34443;12285~736210;*
203240;12285~736210;*
102308;12285~736210;*
40829;12285~736210;*
116677;12285~736210;*
57067;12285~736210;*
304906;12285~736210;*
101590;12285~736210;*
258102;12285~736210;*
241185;12285~736210;*
76625;12285~736210;*
263339;12285~736210;*
135645;12285~736210;*
245626;12285~736210;*
210781;12285~736210;*
235786;12285~736210;*
160167;12285~736210;*
30731;12285~736210;*
314375;12285~736210;*
81528;12285~736210;*
182854;12285~736210;*
296798;12285~736210;*
194426;12285~736210;*
70645;12285~736210;*
141807;12285~736210;*
112871;12285~736210;*
71344;12285~736210;*
341410;12285~736210;*
118941;12285~736210;*
128509;12285~736210;*
229125;12285~736210;*
142756;12285~736210;*
243871;12285~736210;*
213140;12285~736210;*
196857;12285~736210;*
138626;12285~736210;*
161334;12285~736210;*
273536;12285~736210;*
115631;12285~736210;*
185957;12285~736210;*
334357;12285~736210;*
96102;12285~736210;*
213226;12285~736210;*
115248;12285~736210;*
185061;12285~736210;*
147638;12285~736210;*
280298;12285~736210;*
163516;12285~736210;*
277434;12285~736210;*
206983;12285~736210;*
108993;12285~736210;*
288551;12285~736210;*
176069;12285~736210;*
183486;12285~736210;*
163215;12285~736210;*
94692;12285~736210;*
118462;12285~736210;*
407068;12285~736210;*
243587;12285~736210;*
23074;12285~736210;*
237735;12285~736210;*
188291;12285~736210;*
284166;12285~736210;*
423460;12285~736210;*
139391;12285~736210;*
91964;12285~736210;*
117526;12285~736210;*
91343;12285~736210;*
336969;12285~736210;*
255364;12285~736210;*
167670;12285~736210;*
211494;12285~736210;*
136198;12285~736210;*
409815;12285~736210;*
188823;12285~736210;*
146326;12285~736210;*
216563;12285~736210;*
197286;12285~736210;*
100722;12285~736210;*
377622;12285~736210;*
145964;12285~736210;*
358636;12285~736210;*
57413;12285~736210;*
320421;12285~736210;*
174752;12285~736210;*
229364;12285~736210;*
157486;12285~736210;*
92682;12285~736210;*
101338;12285~736210;*
132652;12285~736210;*
34616;12285~736210;*
218903;12285~736210;*
204098;12285~736210;*
64045;12285~736210;*
189763;12285~736210;*
26248;12285~736210;*
92079;12285~736210;*
280071;12285~736210;*
224059;12285~736210;*
185520;12285~736210;*
265567;12285~736210;*
106890;12285~736210;*
39586;12285~736210;*
209912;12285~736210;*
144169;12285~736210;*
50442;12285~736210;*
89644;12285~736210;*
275889;12285~736210;*
231638;12285~736210;*
224474;12285~736210;*
355259;12285~736210;*
68330;12285~736210;*
185410;12285~736210;*
87653;12285~736210;*
286853;12285~736210;*
96710;12285~736210;*
160143;12285~736210;*
186925;12285~736210;*
109705;12285~736210;*
225279;12285~736210;*
297449;12285~736210;*
205896;12285~736210;*
93717;12285~736210;*
194710;12285~736210;*
236391;12285~736210;*
189123;12285~736210;*
358677;12285~736210;*
199539;12285~736210;*
128170;12285~736210;*
231238;12285~736210;*
296152;12285~736210;*
166003;12285~736210;*
281437;12285~736210;*
190231;12285~736210;*
122026;12285~736210;*
205527;12285~736210;*
174102;12285~736210;*
125461;12285~736210;*
184335;12285~736210;*
211345;12285~736210;*
147328;12285~736210;*
222993;12285~736210;*
225978;12285~736210;*
656036;12285~736210;*
346762;12285~736210;*
234057;12285~736210;*
306515;12285~736210;*
116562;12285~736210;*
171159;12285~736210;*
443508;12285~736210;*
29810;12285~736210;*
238831;12285~736210;*
566117;12285~736210;*
255044;12285~736210;*
436253;12285~736210;*
300687;12285~736210;*
144071;12285~736210;*
133917;12285~736210;*
188767;12285~736210;*
300777;12285~736210;*
26987;12285~736210;*
174395;12285~736210;*
90290;12285~736210;*
183735;12285~736210;*
123273;12285~736210;*
186916;12285~736210;*
43554;12285~736210;*
178251;12285~736210;*
255885;12285~736210;*
194773;12285~736210;*
258006;12285~736210;*
92215;12285~736210;*
33945;12285~736210;*
153048;12285~736210;*
192200;12285~736210;*
355571;12285~736210;*
139268;12285~736210;*
34402;12285~736210;*
25955;12285~736210;*
209609;12285~736210;*
168283;12285~736210;*
295488;12285~736210;*
190895;12285~736210;*
164190;12285~736210;*
216010;12285~736210;*
387568;12285~736210;*
174491;12285~736210;*
31221;12285~736210;*
272451;12285~736210;*
152652;12285~736210;*
104413;12285~736210;*
105936;12285~736210;*
379066;12285~736210;*
158592;12285~736210;*
237321;12285~736210;*
23646;12285~736210;*
454508;12285~736210;*
130356;12285~736210;*
427686;12285~736210;*
36411;12285~736210;*
548510;12285~736210;*
187264;12285~736210;*
140752;12285~736210;*
325596;12285~736210;*
175804;12285~736210;*
107302;12285~736210;*
41161;12285~736210;*
401832;12285~736210;*
353808;12285~736210;*
349910;12285~736210;*
161478;12285~736210;*
400225;12285~736210;*
367533;12285~736210;*
69306;12285~736210;*
270366;12285~736210;*
103751;12285~736210;*
75227;12285~736210;*
132563;12285~736210;*
79580;12285~736210;*
344624;12285~736210;*
186359;12285~736210;*
121685;12285~736210;*
75104;12285~736210;*
246449;12285~736210;*
85088;12285~736210;*
545483;12285~736210;*
243986;12285~736210;*
32778;12285~736210;*
369114;12285~736210;*
217200;12285~736210;*
149220;12285~736210;*
157813;12285~736210;*
335549;12285~736210;*
367749;12285~736210;*
98281;12285~736210;*
115792;12285~736210;*
277788;12285~736210;*
103435;12285~736210;*
37646;12285~736210;*
385632;12285~736210;*
210278;12285~736210;*
335357;12285~736210;*
272165;12285~736210;*
113434;12285~736210;*
132551;12285~736210;*
115433;12285~736210;*
227890;12285~736210;*
503012;12285~736210;*
250873;12285~736210;*
407930;12285~736210;*
148187;12285~736210;*
334368;12285~736210;*
270842;12285~736210;*
235079;12285~736210;*
327154;12285~736210;*
188391;12285~736210;*
30559;12285~736210;*
255098;12285~736210;*
248010;12285~736210;*
174515;12285~736210;*
171956;12285~736210;*
193130;12285~736210;*
108670;12285~736210;*
186172;12285~736210;*
348854;12285~736210;*
271828;12285~736210;*
148606;12285~736210;*
24896;12285~736210;*
573583;12285~736210;*
106175;12285~736210;*
307767;12285~736210;*
200574;12285~736210;*
59083;12285~736210;*
358056;12285~736210;*
114670;12285~736210;*
262042;12285~736210;*
206010;12285~736210;*
183869;12285~736210;*
159001;12285~736210;*
155818;12285~736210;*
96055;12285~736210;*
131776;12285~736210;*
228613;12285~736210;*
198163;12285~736210;*
37028;12285~736210;*
177304;12285~736210;*
144064;12285~736210;*
26904;12285~736210;*
238917;12285~736210;*
170148;12285~736210;*
27821;12285~736210;*
220460;12285~736210;*
173858;12285~736210;*
91048;12285~736210;*
298696;12285~736210;*
207202;12285~736210;*
230397;12285~736210;*
180599;12285~736210;*
199046;12285~736210;*
132686;12285~736210;*
240063;12285~736210;*
177705;12285~736210;*
511361;12285~736210;*
89397;12285~736210;*
239439;12285~736210;*
36989;12285~736210;*
76978;12285~736210;*
200068;12285~736210;*
454941;12285~736210;*
107218;12285~736210;*
182070;12285~736210;*
176360;12285~736210;*
452405;12285~736210;*
84790;12285~736210;*
186787;12285~736210;*
169662;12285~736210;*
35448;12285~736210;*
225548;12285~736210;*
240842;12285~736210;*
103931;12285~736210;*
232618;12285~736210;*
288548;12285~736210;*
220609;12285~736210;*
26145;12285~736210;*
268525;12285~736210;*
133758;12285~736210;*
121264;12285~736210;*
29814;12285~736210;*
193701;12285~736210;*
183279;12285~736210;*
163942;12285~736210;*
188612;12285~736210;*
102771;12285~736210;*
85625;12285~736210;*
245090;12285~736210;*
131239;12285~736210;*
182074;12285~736210;*
90624;12285~736210;*
37933;12285~736210;*
182177;12285~736210;*
716416;12285~736210;*
190562;12285~736210;*
141583;12285~736210;*
98941;12285~736210;*
201729;12285~736210;*
175485;12285~736210;*
149168;12285~736210;*
115971;12285~736210;*
244903;12285~736210;*
155664;12285~736210;*
112754;12285~736210;*
178385;12285~736210;*
44064;12285~736210;*
165134;12285~736210;*
100405;12285~736210;*
361888;12285~736210;*
167864;12285~736210;*
202950;12285~736210;*
218188;12285~736210;*
234962;12285~736210;*
177226;12285~736210;*
259931;12285~736210;*
189528;12285~736210;*
34996;12285~736210;*
112584;12285~736210;*
117589;12285~736210;*
145234;12285~736210;*
267086;12285~736210;*
44434;12285~736210;*
96130;12285~736210;*
181382;12285~736210;*
168845;12285~736210;*
194894;12285~736210;*
185848;12285~736210;*
270859;12285~736210;*
231866;12285~736210;*
36032;12285~736210;*
172962;12285~736210;*
98350;12285~736210;*
24185;12285~736210;*
53930;12285~736210;*
94962;12285~736210;*
480861;12285~736210;*
187702;12285~736210;*
52262;12285~736210;*
52636;12285~736210;*
175273;12285~736210;*
327825;12285~736210;*
78255;12285~736210;*
398827;12285~736210;*
208919;12285~736210;*
365996;12285~736210;*
307638;12285~736210;*
33068;12285~736210;*
254291;12285~736210;*
28848;12285~736210;*
273425;12285~736210;*
194723;12285~736210;*
195118;12285~736210;*
220115;12285~736210;*
265706;12285~736210;*
122742;12285~736210;*
172654;12285~736210;*
119199;12285~736210;*
237943;12285~736210;*
64632;12285~736210;*
96245;12285~736210;*
361494;12285~736210;*
122850;12285~736210;*
173652;12285~736210;*
164663;12285~736210;*
98678;12285~736210;*
245529;12285~736210;*
55294;12285~736210;*
140583;12285~736210;*
79797;12285~736210;*
113044;12285~736210;*
283499;12285~736210;*
51111;12285~736210;*
176140;12285~736210;*
301654;12285~736210;*
376455;12285~736210;*
192569;12285~736210;*
229803;12285~736210;*
337639;12285~736210;*
130849;12285~736210;*
296282;12285~736210;*
266645;12285~736210;*
110128;12285~736210;*
90196;12285~736210;*
40024;12285~736210;*
144322;12285~736210;*
162340;12285~736210;*
169069;12285~736210;*
113601;12285~736210;*
157145;12285~736210;*
111275;12285~736210;*
102076;12285~736210;*
182117;12285~736210;*
145409;12285~736210;*
190122;12285~736210;*
331482;12285~736210;*
170114;12285~736210;*
193188;12285~736210;*
267588;12285~736210;*
200471;12285~736210;*
175586;12285~736210;*
322658;12285~736210;*
263982;12285~736210;*
266287;12285~736210;*
278187;12285~736210;*
81413;12285~736210;*
221745;12285~736210;*
140764;12285~736210;*
206351;12285~736210;*
176814;12285~736210;*
245307;12285~736210;*
124971;12285~736210;*
119545;12285~736210;*
179203;12285~736210;*
44075;12285~736210;*
178319;12285~736210;*
219754;12285~736210;*
168165;12285~736210;*
356838;12285~736210;*
210736;12285~736210;*
173212;12285~736210;*
130431;12285~736210;*
169809;12285~736210;*
197481;12285~736210;*
155066;12285~736210;*
31290;12285~736210;*
54102;12285~736210;*
181546;12285~736210;*
153484;12285~736210;*
351228;12285~736210;*
131976;12285~736210;*
200639;12285~736210;*
267546;12285~736210;*
179875;12285~736210;*
237865;12285~736210;*
300528;12285~736210;*
326048;12285~736210;*
191188;12285~736210;*
32172;12285~736210;*
334314;12285~736210;*
83704;12285~736210;*
328610;12285~736210;*
295589;12285~736210;*
174373;12285~736210;*
247752;12285~736210;*
199244;12285~736210;*
139992;12285~736210;*
95680;12285~736210;*
498785;12285~736210;*
177526;12285~736210;*
150121;12285~736210;*
130454;12285~736210;*
119079;12285~736210;*
220939;12285~736210;*
305874;12285~736210;*
62020;12285~736210;*
235624;12285~736210;*
247514;12285~736210;*
275726;12285~736210;*
72896;12285~736210;*
110510;12285~736210;*
200641;12285~736210;*
211654;12285~736210;*
242720;12285~736210;*
179533;12285~736210;*
334693;12285~736210;*
198096;12285~736210;*
355756;12285~736210;*
19395;12285~736210;*
242586;12285~736210;*
160647;12285~736210;*
227943;12285~736210;*
197665;12285~736210;*
57211;12285~736210;*
100219;12285~736210;*
291192;12285~736210;*
93415;12285~736210;*
191502;12285~736210;*
261382;12285~736210;*
170230;12285~736210;*
374924;12285~736210;*
135190;12285~736210;*
157909;12285~736210;*
637222;12285~736210;*
430084;12285~736210;*
125279;12285~736210;*
221955;12285~736210;*
180195;12285~736210;*
208778;12285~736210;*
81534;12285~736210;*
325538;12285~736210;*
142264;12285~736210;*
277886;12285~736210;*
100029;12285~736210;*
169269;12285~736210;*
160472;12285~736210;*
297884;12285~736210;*
99131;12285~736210;*
44392;12285~736210;*
29441;12285~736210;*
199029;12285~736210;*
181508;12285~736210;*
190625;12285~736210;*
194740;12285~736210;*
27380;12285~736210;*
160631;12285~736210;*
224531;12285~736210;*
283005;12285~736210;*
101926;12285~736210;*
135102;12285~736210;*
113436;12285~736210;*
248973;12285~736210;*
225334;12285~736210;*
157562;12285~736210;*
310085;12285~736210;*
129597;12285~736210;*
204205;12285~736210;*
169324;12285~736210;*
134447;12285~736210;*
236731;12285~736210;*
141301;12285~736210;*
367020;12285~736210;*
149102;12285~736210;*
423770;12285~736210;*
211759;12285~736210;*
110998;12285~736210;*
56883;12285~736210;*
223062;12285~736210;*
406662;12285~736210;*
206600;12285~736210;*
147510;12285~736210;*
235646;12285~736210;*
187577;12285~736210;*
132832;12285~736210;*
278322;12285~736210;*
203039;12285~736210;*
145651;12285~736210;*
144531;12285~736210;*
91145;12285~736210;*
211762;12285~736210;*
111563;12285~736210;*
180985;12285~736210;*
207537;12285~736210;*
417657;12285~736210;*
189890;12285~736210;*
190023;12285~736210;*
222130;12285~736210;*
164866;12285~736210;*
170983;12285~736210;*
186269;12285~736210;*
286026;12285~736210;*
403433;12285~736210;*
224209;12285~736210;*
123160;12285~736210;*
99527;12285~736210;*
123178;12285~736210;*
317733;12285~736210;*
241056;12285~736210;*
31840;12285~736210;*
183168;12285~736210;*
386036;12285~736210;*
446358;12285~736210;*
28035;12285~736210;*
282155;12285~736210;*
192384;12285~736210;*
383637;12285~736210;*
457402;12285~736210;*
80249;12285~736210;*
159537;12285~736210;*
240859;12285~736210;*
83446;12285~736210;*
29866;12285~736210;*
185503;12285~736210;*
68781;12285~736210;*
220589;12285~736210;*
51136;12285~736210;*
54560;12285~736210;*
28221;12285~736210;*
201413;12285~736210;*
40425;12285~736210;*
189461;12285~736210;*
200576;12285~736210;*
92691;12285~736210;*
664821;12285~736210;*
175130;12285~736210;*
391016;12285~736210;*
249315;12285~736210;*
111169;12285~736210;*
334946;12285~736210;*
352248;12285~736210;*
173804;12285~736210;*
155449;12285~736210;*
73689;12285~736210;*
227594;12285~736210;*
161676;12285~736210;*
75913;12285~736210;*
352094;12285~736210;*
131230;12285~736210;*
180695;12285~736210;*
189922;12285~736210;*
409189;12285~736210;*
294395;12285~736210;*
172718;12285~736210;*
43403;12285~736210;*
111963;12285~736210;*
247869;12285~736210;*
114032;12285~736210;*
179633;12285~736210;*
19847;12285~736210;*
231689;12285~736210;*
209942;12285~736210;*
197492;12285~736210;*
262439;12285~736210;*
144533;12285~736210;*
215443;12285~736210;*
268252;12285~736210;*
181015;12285~736210;*
139916;12285~736210;*
195770;12285~736210;*
125194;12285~736210;*
58654;12285~736210;*
252327;12285~736210;*
116508;12285~736210;*
374163;12285~736210;*
96851;12285~736210;*
196788;12285~736210;*
245628;12285~736210;*
129856;12285~736210;*
182812;12285~736210;*
314322;12285~736210;*
102976;12285~736210;*
42959;12285~736210;*
256356;12285~736210;*
136277;12285~736210;*
284616;12285~736210;*
185554;12285~736210;*
138847;12285~736210;*
84306;12285~736210;*
223881;12285~736210;*
149653;12285~736210;*
348739;12285~736210;*
235442;12285~736210;*
34506;12285~736210;*
346964;12285~736210;*
192208;12285~736210;*
462890;12285~736210;*
179446;12285~736210;*
208965;12285~736210;*
40142;12285~736210;*
57452;12285~736210;*
327573;12285~736210;*
151267;12285~736210;*
203836;12285~736210;*
163998;12285~736210;*
28281;12285~736210;*
214627;12285~736210;*
368852;12285~736210;*
353396;12285~736210;*
97963;12285~736210;*
156542;12285~736210;*
198103;12285~736210;*
55377;12285~736210;*
173730;12285~736210;*
374588;12285~736210;*
174330;12285~736210;*
78141;12285~736210;*
190324;12285~736210;*
31350;12285~736210;*
243607;12285~736210;*
134671;12285~736210;*
197023;12285~736210;*
117674;12285~736210;*
169815;12285~736210;*
598606;12285~736210;*
122861;12285~736210;*
166235;12285~736210;*
187821;12285~736210;*
340940;12285~736210;*
194791;12285~736210;*
231323;12285~736210;*
305597;12285~736210;*
192779;12285~736210;*
346478;12285~736210;*
341368;12285~736210;*
295612;12285~736210;*
168936;12285~736210;*
218558;12285~736210;*
336598;12285~736210;*
308205;12285~736210;*
357173;12285~736210;*
457237;12285~736210;*
284799;12285~736210;*
179423;12285~736210;*
363405;12285~736210;*
139183;12285~736210;*
203482;12285~736210;*
112554;12285~736210;*
99476;12285~736210;*
93690;12285~736210;*
220585;12285~736210;*
194638;12285~736210;*
154785;12285~736210;*
162108;12285~736210;*
161922;12285~736210;*
259351;12285~736210;*
208395;12285~736210;*
116391;12285~736210;*
239781;12285~736210;*
174351;12285~736210;*
44368;12285~736210;*
50122;12285~736210;*
111398;12285~736210;*
152035;12285~736210;*
139003;12285~736210;*
249289;12285~736210;*
257726;12285~736210;*
113175;12285~736210;*
151158;12285~736210;*
465326;12285~736210;*
356772;12285~736210;*
364782;12285~736210;*
198385;12285~736210;*
329301;12285~736210;*
254859;12285~736210;*
203488;12285~736210;*
222800;12285~736210;*
96452;12285~736210;*
170050;12285~736210;*
116580;12285~736210;*
400004;12285~736210;*
183608;12285~736210;*
194055;12285~736210;*
210443;12285~736210;*
43272;12285~736210;*
108945;12285~736210;*
304169;12285~736210;*
503923;12285~736210;*
340428;12285~736210;*
106705;12285~736210;*
146391;12285~736210;*
235389;12285~736210;*
39665;12285~736210;*
113823;12285~736210;*
217826;12285~736210;*
349304;12285~736210;*
197688;12285~736210;*
54507;12285~736210;*
117833;12285~736210;*
163396;12285~736210;*
88566;12285~736210;*
323619;12285~736210;*
75755;12285~736210;*
148903;12285~736210;*
40915;12285~736210;*
182606;12285~736210;*
131033;12285~736210;*
168475;12285~736210;*
121568;12285~736210;*
139098;12285~736210;*
357338;12285~736210;*
572751;12285~736210;*
315321;12285~736210;*
120461;12285~736210;*
65278;12285~736210;*
208503;12285~736210;*
112835;12285~736210;*
265038;12285~736210;*
89478;12285~736210;*
276229;12285~736210;*
366232;12285~736210;*
205339;12285~736210;*
75995;12285~736210;*
192236;12285~736210;*
188618;12285~736210;*
229737;12285~736210;*
199688;12285~736210;*
52953;12285~736210;*
221043;12285~736210;*
115389;12285~736210;*
338816;12285~736210;*
42485;12285~736210;*
367706;12285~736210;*
102493;12285~736210;*
263746;12285~736210;*
115358;12285~736210;*
189680;12285~736210;*
282622;12285~736210;*
127651;12285~736210;*
230823;12285~736210;*
174732;12285~736210;*
183710;12285~736210;*
213008;12285~736210;*
357848;12285~736210;*
188571;12285~736210;*
97883;12285~736210;*
105862;12285~736210;*
151476;12285~736210;*
129583;12285~736210;*
180920;12285~736210;*
182416;12285~736210;*
251915;12285~736210;*
187127;12285~736210;*
69045;12285~736210;*
192869;12285~736210;*
74163;12285~736210;*
60847;12285~736210;*
213055;12285~736210;*
116057;12285~736210;*
82393;12285~736210;*
134181;12285~736210;*
159910;12285~736210;*
117570;12285~736210;*
56331;12285~736210;*
35576;12285~736210;*
157165;12285~736210;*
257200;12285~736210;*
283122;12285~736210;*
580248;12285~736210;*
230054;12285~736210;*
519006;12285~736210;*
37332;12285~736210;*
365871;12285~736210;*
235882;12285~736210;*
336513;12285~736210;*
115551;12285~736210;*
50048;12285~736210;*
382802;12285~736210;*
180303;12285~736210;*
106023;12285~736210;*
95465;12285~736210;*
36440;12285~736210;*
209384;12285~736210;*
50814;12285~736210;*
143865;12285~736210;*
104661;12285~736210;*
236601;12285~736210;*
100999;12285~736210;*
362685;12285~736210;*
32423;12285~736210;*
154236;12285~736210;*
153546;12285~736210;*
182355;12285~736210;*
191444;12285~736210;*
44216;12285~736210;*
209022;12285~736210;*
96016;12285~736210;*
52138;12285~736210;*
159046;12285~736210;*
138634;12285~736210;*
130125;12285~736210;*
247355;12285~736210;*
244771;12285~736210;*
215616;12285~736210;*
386672;12285~736210;*
177543;12285~736210;*
617021;12285~736210;*
117109;12285~736210;*
373550;12285~736210;*
189590;12285~736210;*
58343;12285~736210;*
354201;12285~736210;*
119422;12285~736210;*
181863;12285~736210;*
194472;12285~736210;*
247328;12285~736210;*
130731;12285~736210;*
236910;12285~736210;*
378251;12285~736210;*
120760;12285~736210;*
203182;12285~736210;*
130304;12285~736210;*
352542;12285~736210;*
191024;12285~736210;*
197728;12285~736210;*
316185;12285~736210;*
89226;12285~736210;*
292353;12285~736210;*
304570;12285~736210;*
180296;12285~736210;*
361487;12285~736210;*
218490;12285~736210;*
189832;12285~736210;*
232308;12285~736210;*
33308;12285~736210;*
333677;12285~736210;*
170651;12285~736210;*
166386;12285~736210;*
48099;12285~736210;*
104704;12285~736210;*
30497;12285~736210;*
174325;12285~736210;*
286675;12285~736210;*
59474;12285~736210;*
378384;12285~736210;*
245842;12285~736210;*
274222;12285~736210;*
342575;12285~736210;*
206051;12285~736210;*
234213;12285~736210;*
145189;12285~736210;*
233490;12285~736210;*
344129;12285~736210;*
171315;12285~736210;*
181485;12285~736210;*
255412;12285~736210;*
262409;12285~736210;*
199590;12285~736210;*
84726;12285~736210;*
226883;12285~736210;*
102025;12285~736210;*
55291;12285~736210;*
150025;12285~736210;*
181755;12285~736210;*
150528;12285~736210;*
107277;12285~736210;*
247205;12285~736210;*
291979;12285~736210;*
270985;12285~736210;*
62605;12285~736210;*
176863;12285~736210;*
53197;12285~736210;*
267776;12285~736210;*
306383;12285~736210;*
35494;12285~736210;*
291968;12285~736210;*
80933;12285~736210;*
121993;12285~736210;*
31023;12285~736210;*
36425;12285~736210;*
407684;12285~736210;*
158555;12285~736210;*
140363;12285~736210;*
40060;12285~736210;*
290286;12285~736210;*
249271;12285~736210;*
106169;12285~736210;*
76487;12285~736210;*
437994;12285~736210;*
113555;12285~736210;*
160120;12285~736210;*
343079;12285~736210;*
37618;12285~736210;*
114158;12285~736210;*
353994;12285~736210;*
344891;12285~736210;*
286750;12285~736210;*
194197;12285~736210;*
206599;12285~736210;*
596776;12285~736210;*
56841;12285~736210;*
112561;12285~736210;*
147110;12285~736210;*
298133;12285~736210;*
217083;12285~736210;*
97757;12285~736210;*
151868;12285~736210;*
25864;12285~736210;*
109419;12285~736210;*
107843;12285~736210;*
264544;12285~736210;*
148644;12285~736210;*
125762;12285~736210;*
53606;12285~736210;*
193741;12285~736210;*
588905;12285~736210;*
115613;12285~736210;*
222374;12285~736210;*
185359;12285~736210;*
173647;12285~736210;*
31166;12285~736210;*
517995;12285~736210;*
189027;12285~736210;*
296125;12285~736210;*
640383;12285~736210;*
334291;12285~736210;*
318450;12285~736210;*
174163;12285~736210;*
119721;12285~736210;*
142719;12285~736210;*
162593;12285~736210;*
236852;12285~736210;*
154863;12285~736210;*
